,ts_code,symbol,name,fullname,market,exchange,list_status,list_date,delist_date
288,000762.SZ,762,西藏矿业,西藏矿业发展股份有限公司,深圳A,SZSE,L,19970708,
289,000766.SZ,766,通化金马,通化金马药业集团股份有限公司,深圳A,SZSE,L,19970430,
290,000767.SZ,767,漳泽电力,山西漳泽电力股份有限公司,深圳A,SZSE,L,19970609,
291,000768.SZ,768,中航飞机,中航飞机股份有限公司,深圳A,SZSE,L,19970626,
292,000776.SZ,776,广发证券,广发证券股份有限公司,深圳A,SZSE,L,19970611,
293,000777.SZ,777,中核科技,中核苏阀科技实业股份有限公司,深圳A,SZSE,L,19970710,
294,000778.SZ,778,新兴铸管,新兴铸管股份有限公司,深圳A,SZSE,L,19970606,
295,000779.SZ,779,甘咨询,甘肃工程咨询集团股份有限公司,深圳A,SZSE,L,19970528,
296,000780.SZ,780,*ST平能,内蒙古平庄能源股份有限公司,深圳A,SZSE,L,19970606,
297,000782.SZ,782,美达股份,广东新会美达锦纶股份有限公司,深圳A,SZSE,L,19970619,
298,000783.SZ,783,长江证券,长江证券股份有限公司,深圳A,SZSE,L,19970731,
299,000785.SZ,785,居然之家,居然之家新零售集团股份有限公司,深圳A,SZSE,L,19970711,
300,000786.SZ,786,北新建材,北新集团建材股份有限公司,深圳A,SZSE,L,19970606,
301,000788.SZ,788,北大医药,北大医药股份有限公司,深圳A,SZSE,L,19970616,
302,000789.SZ,789,万年青,江西万年青水泥股份有限公司,深圳A,SZSE,L,19970923,
303,000790.SZ,790,华神科技,成都华神科技集团股份有限公司,深圳A,SZSE,L,19980327,
304,000791.SZ,791,甘肃电投,甘肃电投能源发展股份有限公司,深圳A,SZSE,L,19971014,
305,000793.SZ,793,华闻集团,华闻传媒投资集团股份有限公司,深圳A,SZSE,L,19970729,
306,000795.SZ,795,英洛华,英洛华科技股份有限公司,深圳A,SZSE,L,19970808,
307,000796.SZ,796,凯撒旅业,凯撒同盛发展股份有限公司,深圳A,SZSE,L,19970703,
308,000797.SZ,797,中国武夷,中国武夷实业股份有限公司,深圳A,SZSE,L,19970715,
309,000798.SZ,798,中水渔业,中水集团远洋股份有限公司,深圳A,SZSE,L,19980212,
310,000799.SZ,799,酒鬼酒,酒鬼酒股份有限公司,深圳A,SZSE,L,19970718,
311,000800.SZ,800,一汽解放,一汽解放集团股份有限公司,深圳A,SZSE,L,19970618,
312,000801.SZ,801,四川九洲,四川九洲电器股份有限公司,深圳A,SZSE,L,19980506,
313,000802.SZ,802,北京文化,北京京西文化旅游股份有限公司,深圳A,SZSE,L,19980108,
314,000803.SZ,803,*ST北能,北清环能集团股份有限公司,深圳A,SZSE,L,19980303,
315,000806.SZ,806,*ST银河,北海银河生物产业投资股份有限公司,深圳A,SZSE,L,19980416,
316,000807.SZ,807,云铝股份,云南铝业股份有限公司,深圳A,SZSE,L,19980408,
317,000809.SZ,809,铁岭新城,铁岭新城投资控股(集团)股份有限公司,深圳A,SZSE,L,19980616,
318,000810.SZ,810,创维数字,创维数字股份有限公司,深圳A,SZSE,L,19980602,
319,000811.SZ,811,冰轮环境,冰轮环境技术股份有限公司,深圳A,SZSE,L,19980528,
320,000812.SZ,812,陕西金叶,陕西金叶科教集团股份有限公司,深圳A,SZSE,L,19980623,
321,000813.SZ,813,德展健康,德展大健康股份有限公司,深圳A,SZSE,L,19980519,
322,000815.SZ,815,美利云,中冶美利云产业投资股份有限公司,深圳A,SZSE,L,19980609,
323,000816.SZ,816,智慧农业,江苏农华智慧农业科技股份有限公司,深圳A,SZSE,L,19970818,
324,000818.SZ,818,航锦科技,航锦科技股份有限公司,深圳A,SZSE,L,19971017,
325,000819.SZ,819,岳阳兴长,岳阳兴长石化股份有限公司,深圳A,SZSE,L,19970625,
326,000820.SZ,820,*ST节能,神雾节能股份有限公司,深圳A,SZSE,L,19980630,
327,000821.SZ,821,京山轻机,湖北京山轻工机械股份有限公司,深圳A,SZSE,L,19980626,
328,000822.SZ,822,山东海化,山东海化股份有限公司,深圳A,SZSE,L,19980703,
329,000823.SZ,823,超声电子,广东汕头超声电子股份有限公司,深圳A,SZSE,L,19971008,
330,000825.SZ,825,太钢不锈,山西太钢不锈钢股份有限公司,深圳A,SZSE,L,19981021,
331,000826.SZ,826,启迪环境,启迪环境科技发展股份有限公司,深圳A,SZSE,L,19980225,
332,000828.SZ,828,东莞控股,东莞发展控股股份有限公司,深圳A,SZSE,L,19970617,
333,000829.SZ,829,天音控股,天音通信控股股份有限公司,深圳A,SZSE,L,19971202,
334,000830.SZ,830,鲁西化工,鲁西化工集团股份有限公司,深圳A,SZSE,L,19980807,
335,000831.SZ,831,五矿稀土,五矿稀土股份有限公司,深圳A,SZSE,L,19980911,
336,000833.SZ,833,粤桂股份,广西粤桂广业控股股份有限公司,深圳A,SZSE,L,19981111,
337,000835.SZ,835,*ST长动,长城国际动漫游戏股份有限公司,深圳A,SZSE,L,19990625,
338,000836.SZ,836,富通鑫茂,天津富通鑫茂科技股份有限公司,深圳A,SZSE,L,19970929,
339,000837.SZ,837,*ST秦机,秦川机床工具集团股份公司,深圳A,SZSE,L,19980928,
340,000838.SZ,838,财信发展,财信地产发展集团股份有限公司,深圳A,SZSE,L,19970626,
341,000839.SZ,839,中信国安,中信国安信息产业股份有限公司,深圳A,SZSE,L,19971031,
342,000848.SZ,848,承德露露,河北承德露露股份有限公司,深圳A,SZSE,L,19971113,
343,000850.SZ,850,华茂股份,安徽华茂纺织股份有限公司,深圳A,SZSE,L,19981007,
344,000851.SZ,851,高鸿股份,大唐高鸿数据网络技术股份有限公司,深圳A,SZSE,L,19980609,
345,000852.SZ,852,石化机械,中石化石油机械股份有限公司,深圳A,SZSE,L,19981126,
346,000856.SZ,856,冀东装备,唐山冀东装备工程股份有限公司,深圳A,SZSE,L,19980813,
347,000858.SZ,858,五粮液,宜宾五粮液股份有限公司,深圳A,SZSE,L,19980427,
348,000859.SZ,859,国风塑业,安徽国风塑业股份有限公司,深圳A,SZSE,L,19981119,
349,000860.SZ,860,顺鑫农业,北京顺鑫农业股份有限公司,深圳A,SZSE,L,19981104,
350,000861.SZ,861,海印股份,广东海印集团股份有限公司,深圳A,SZSE,L,19981028,
351,000862.SZ,862,银星能源,宁夏银星能源股份有限公司,深圳A,SZSE,L,19980915,
352,000863.SZ,863,三湘印象,三湘印象股份有限公司,深圳A,SZSE,L,19970925,
353,000868.SZ,868,ST安凯,安徽安凯汽车股份有限公司,深圳A,SZSE,L,19970725,
354,000869.SZ,869,张裕A,烟台张裕葡萄酿酒股份有限公司,深圳A,SZSE,L,20001026,
355,000875.SZ,875,吉电股份,吉林电力股份有限公司,深圳A,SZSE,L,20020926,
356,000876.SZ,876,新希望,新希望六和股份有限公司,深圳A,SZSE,L,19980311,
357,000877.SZ,877,天山股份,新疆天山水泥股份有限公司,深圳A,SZSE,L,19990107,
358,000878.SZ,878,云南铜业,云南铜业股份有限公司,深圳A,SZSE,L,19980602,
359,000880.SZ,880,潍柴重机,潍柴重机股份有限公司,深圳A,SZSE,L,19980402,
360,000881.SZ,881,中广核技,中广核核技术发展股份有限公司,深圳A,SZSE,L,19980902,
361,000882.SZ,882,华联股份,北京华联商厦股份有限公司,深圳A,SZSE,L,19980616,
362,000883.SZ,883,湖北能源,湖北能源集团股份有限公司,深圳A,SZSE,L,19980519,
363,000885.SZ,885,城发环境,河南城发环境股份有限公司,深圳A,SZSE,L,19990319,
364,000886.SZ,886,海南高速,海南高速公路股份有限公司,深圳A,SZSE,L,19980123,
365,000887.SZ,887,中鼎股份,安徽中鼎密封件股份有限公司,深圳A,SZSE,L,19981203,
366,000888.SZ,888,峨眉山A,峨眉山旅游股份有限公司,深圳A,SZSE,L,19971021,
367,000889.SZ,889,中嘉博创,中嘉博创信息技术股份有限公司,深圳A,SZSE,L,19971218,
368,000890.SZ,890,*ST胜尔,江苏法尔胜股份有限公司,深圳A,SZSE,L,19990119,
369,000892.SZ,892,欢瑞世纪,欢瑞世纪联合股份有限公司,深圳A,SZSE,L,19990115,
370,000893.SZ,893,亚钾国际,亚钾国际投资(广州)股份有限公司,深圳A,SZSE,L,19981224,
371,000895.SZ,895,双汇发展,河南双汇投资发展股份有限公司,深圳A,SZSE,L,19981210,
372,000897.SZ,897,津滨发展,天津津滨发展股份有限公司,深圳A,SZSE,L,19990422,
373,000898.SZ,898,鞍钢股份,鞍钢股份有限公司,深圳A,SZSE,L,19971225,
374,000899.SZ,899,赣能股份,江西赣能股份有限公司,深圳A,SZSE,L,19971126,
375,000900.SZ,900,现代投资,现代投资股份有限公司,深圳A,SZSE,L,19990128,
376,000901.SZ,901,航天科技,航天科技控股集团股份有限公司,深圳A,SZSE,L,19990401,
377,000902.SZ,902,新洋丰,新洋丰农业科技股份有限公司,深圳A,SZSE,L,19990408,
378,000903.SZ,903,云内动力,昆明云内动力股份有限公司,深圳A,SZSE,L,19990415,
379,000905.SZ,905,厦门港务,厦门港务发展股份有限公司,深圳A,SZSE,L,19990429,
380,000906.SZ,906,浙商中拓,浙商中拓集团股份有限公司,深圳A,SZSE,L,19990707,
381,000908.SZ,908,景峰医药,湖南景峰医药股份有限公司,深圳A,SZSE,L,19990203,
382,000909.SZ,909,数源科技,数源科技股份有限公司,深圳A,SZSE,L,19990507,
383,000910.SZ,910,大亚圣象,大亚圣象家居股份有限公司,深圳A,SZSE,L,19990630,
384,000911.SZ,911,南宁糖业,南宁糖业股份有限公司,深圳A,SZSE,L,19990527,
385,000912.SZ,912,泸天化,四川泸天化股份有限公司,深圳A,SZSE,L,19990603,
386,000913.SZ,913,钱江摩托,浙江钱江摩托股份有限公司,深圳A,SZSE,L,19990514,
387,000915.SZ,915,山大华特,山东山大华特科技股份有限公司,深圳A,SZSE,L,19990609,
388,000917.SZ,917,电广传媒,湖南电广传媒股份有限公司,深圳A,SZSE,L,19990325,
389,000918.SZ,918,嘉凯城,嘉凯城集团股份有限公司,深圳A,SZSE,L,19990720,
390,000919.SZ,919,金陵药业,金陵药业股份有限公司,深圳A,SZSE,L,19991118,
391,000920.SZ,920,南方汇通,南方汇通股份有限公司,深圳A,SZSE,L,19990616,
392,000921.SZ,921,海信家电,海信家电集团股份有限公司,深圳A,SZSE,L,19990713,
393,000922.SZ,922,佳电股份,哈尔滨电气集团佳木斯电机股份有限公司,深圳A,SZSE,L,19990618,
394,000923.SZ,923,河钢资源,河钢资源股份有限公司,深圳A,SZSE,L,19990714,
395,000925.SZ,925,众合科技,浙江众合科技股份有限公司,深圳A,SZSE,L,19990611,
396,000926.SZ,926,福星股份,湖北福星科技股份有限公司,深圳A,SZSE,L,19990618,
397,000927.SZ,927,*ST夏利,天津一汽夏利汽车股份有限公司,深圳A,SZSE,L,19990727,
398,000928.SZ,928,中钢国际,中钢国际工程技术股份有限公司,深圳A,SZSE,L,19990312,
399,000929.SZ,929,兰州黄河,兰州黄河企业股份有限公司,深圳A,SZSE,L,19990623,
400,000930.SZ,930,中粮科技,中粮生物科技股份有限公司,深圳A,SZSE,L,19990712,
401,000931.SZ,931,中关村,北京中关村科技发展(控股)股份有限公司,深圳A,SZSE,L,19990712,
402,000932.SZ,932,华菱钢铁,湖南华菱钢铁股份有限公司,深圳A,SZSE,L,19990803,
403,000933.SZ,933,神火股份,河南神火煤电股份有限公司,深圳A,SZSE,L,19990831,
404,000935.SZ,935,四川双马,四川双马水泥股份有限公司,深圳A,SZSE,L,19990824,
405,000936.SZ,936,华西股份,江苏华西村股份有限公司,深圳A,SZSE,L,19990810,
406,000937.SZ,937,冀中能源,冀中能源股份有限公司,深圳A,SZSE,L,19990909,
407,000938.SZ,938,紫光股份,紫光股份有限公司,深圳A,SZSE,L,19991104,
408,000948.SZ,948,南天信息,云南南天电子信息产业股份有限公司,深圳A,SZSE,L,19991014,
409,000949.SZ,949,新乡化纤,新乡化纤股份有限公司,深圳A,SZSE,L,19991021,
410,000950.SZ,950,重药控股,重药控股股份有限公司,深圳A,SZSE,L,19990916,
411,000951.SZ,951,中国重汽,中国重汽集团济南卡车股份有限公司,深圳A,SZSE,L,19991125,
412,000952.SZ,952,广济药业,湖北广济药业股份有限公司,深圳A,SZSE,L,19991112,
413,000953.SZ,953,*ST河化,广西河池化工股份有限公司,深圳A,SZSE,L,19991202,
414,000955.SZ,955,欣龙控股,欣龙控股(集团)股份有限公司,深圳A,SZSE,L,19991209,
415,000957.SZ,957,中通客车,中通客车控股股份有限公司,深圳A,SZSE,L,20000113,
416,000958.SZ,958,东方能源,国家电投集团东方新能源股份有限公司,深圳A,SZSE,L,19991223,
417,000959.SZ,959,首钢股份,北京首钢股份有限公司,深圳A,SZSE,L,19991216,
418,000960.SZ,960,锡业股份,云南锡业股份有限公司,深圳A,SZSE,L,20000221,
419,000961.SZ,961,中南建设,江苏中南建设集团股份有限公司,深圳A,SZSE,L,20000301,
420,000962.SZ,962,东方钽业,宁夏东方钽业股份有限公司,深圳A,SZSE,L,20000120,
421,000963.SZ,963,华东医药,华东医药股份有限公司,深圳A,SZSE,L,20000127,
422,000965.SZ,965,天保基建,天津天保基建股份有限公司,深圳A,SZSE,L,20000406,
423,000966.SZ,966,长源电力,国电长源电力股份有限公司,深圳A,SZSE,L,20000316,
424,000967.SZ,967,盈峰环境,盈峰环境科技集团股份有限公司,深圳A,SZSE,L,20000330,
425,000968.SZ,968,蓝焰控股,山西蓝焰控股股份有限公司,深圳A,SZSE,L,20000622,
426,000969.SZ,969,安泰科技,安泰科技股份有限公司,深圳A,SZSE,L,20000529,
427,000970.SZ,970,中科三环,北京中科三环高技术股份有限公司,深圳A,SZSE,L,20000420,
428,000971.SZ,971,*ST高升,高升控股股份有限公司,深圳A,SZSE,L,20000427,
429,000972.SZ,972,ST中基,中基健康产业股份有限公司,深圳A,SZSE,L,20000926,
430,000973.SZ,973,佛塑科技,佛山佛塑科技集团股份有限公司,深圳A,SZSE,L,20000525,
431,000975.SZ,975,银泰黄金,银泰黄金股份有限公司,深圳A,SZSE,L,20000608,
432,000976.SZ,976,华铁股份,广东华铁通达高铁装备股份有限公司,深圳A,SZSE,L,20000601,
433,000977.SZ,977,浪潮信息,浪潮电子信息产业股份有限公司,深圳A,SZSE,L,20000608,
434,000978.SZ,978,桂林旅游,桂林旅游股份有限公司,深圳A,SZSE,L,20000518,
435,000980.SZ,980,*ST众泰,众泰汽车股份有限公司,深圳A,SZSE,L,20000616,
436,000981.SZ,981,*ST银亿,银亿股份有限公司,深圳A,SZSE,L,20000622,
437,000982.SZ,982,*ST中绒,宁夏中银绒业股份有限公司,深圳A,SZSE,L,20000706,
438,000983.SZ,983,西山煤电,山西西山煤电股份有限公司,深圳A,SZSE,L,20000726,
439,000985.SZ,985,大庆华科,大庆华科股份有限公司,深圳A,SZSE,L,20000726,
440,000987.SZ,987,越秀金控,广州越秀金融控股集团股份有限公司,深圳A,SZSE,L,20000718,
441,000988.SZ,988,华工科技,华工科技产业股份有限公司,深圳A,SZSE,L,20000608,
442,000989.SZ,989,九芝堂,九芝堂股份有限公司,深圳A,SZSE,L,20000628,
443,000990.SZ,990,诚志股份,诚志股份有限公司,深圳A,SZSE,L,20000706,
444,000993.SZ,993,闽东电力,福建闽东电力股份有限公司,深圳A,SZSE,L,20000731,
445,000996.SZ,996,中国中期,中国中期投资股份有限公司,深圳A,SZSE,L,20000718,
446,000997.SZ,997,新大陆,新大陆数字技术股份有限公司,深圳A,SZSE,L,20000807,
447,000998.SZ,998,隆平高科,袁隆平农业高科技股份有限公司,深圳A,SZSE,L,20001211,
448,000999.SZ,999,华润三九,华润三九医药股份有限公司,深圳A,SZSE,L,20000309,
449,001696.SZ,1696,宗申动力,重庆宗申动力机械股份有限公司,深圳A,SZSE,L,19970306,
450,001872.SZ,1872,招商港口,招商局港口集团股份有限公司,深圳A,SZSE,L,19930505,
451,001896.SZ,1896,豫能控股,河南豫能控股股份有限公司,深圳A,SZSE,L,19980122,
452,001914.SZ,1914,招商积余,招商局积余产业运营服务股份有限公司,深圳A,SZSE,L,19940928,
453,001965.SZ,1965,招商公路,招商局公路网络科技控股股份有限公司,深圳A,SZSE,L,20171225,
454,001979.SZ,1979,招商蛇口,招商局蛇口工业区控股股份有限公司,深圳A,SZSE,L,20151230,
455,002001.SZ,2001,新和成,浙江新和成股份有限公司,深圳A,SZSE,L,20040625,
456,002002.SZ,2002,鸿达兴业,鸿达兴业股份有限公司,深圳A,SZSE,L,20040625,
457,002003.SZ,2003,伟星股份,浙江伟星实业发展股份有限公司,深圳A,SZSE,L,20040625,
458,002004.SZ,2004,华邦健康,华邦生命健康股份有限公司,深圳A,SZSE,L,20040625,
459,002005.SZ,2005,ST德豪,安徽德豪润达电气股份有限公司,深圳A,SZSE,L,20040625,
460,002006.SZ,2006,精功科技,浙江精功科技股份有限公司,深圳A,SZSE,L,20040625,
461,002007.SZ,2007,华兰生物,华兰生物工程股份有限公司,深圳A,SZSE,L,20040625,
462,002008.SZ,2008,大族激光,大族激光科技产业集团股份有限公司,深圳A,SZSE,L,20040625,
463,002009.SZ,2009,天奇股份,天奇自动化工程股份有限公司,深圳A,SZSE,L,20040629,
464,002010.SZ,2010,传化智联,传化智联股份有限公司,深圳A,SZSE,L,20040629,
465,002011.SZ,2011,盾安环境,浙江盾安人工环境股份有限公司,深圳A,SZSE,L,20040705,
466,002012.SZ,2012,凯恩股份,浙江凯恩特种材料股份有限公司,深圳A,SZSE,L,20040705,
467,002013.SZ,2013,中航机电,中航工业机电系统股份有限公司,深圳A,SZSE,L,20040705,
468,002014.SZ,2014,永新股份,黄山永新股份有限公司,深圳A,SZSE,L,20040708,
469,002015.SZ,2015,协鑫能科,协鑫能源科技股份有限公司,深圳A,SZSE,L,20040708,
470,002016.SZ,2016,世荣兆业,广东世荣兆业股份有限公司,深圳A,SZSE,L,20040708,
471,002017.SZ,2017,东信和平,东信和平科技股份有限公司,深圳A,SZSE,L,20040713,
472,002019.SZ,2019,亿帆医药,亿帆医药股份有限公司,深圳A,SZSE,L,20040713,
473,002020.SZ,2020,京新药业,浙江京新药业股份有限公司,深圳A,SZSE,L,20040715,
474,002021.SZ,2021,ST中捷,中捷资源投资股份有限公司,深圳A,SZSE,L,20040715,
475,002022.SZ,2022,科华生物,上海科华生物工程股份有限公司,深圳A,SZSE,L,20040721,
476,002023.SZ,2023,海特高新,四川海特高新技术股份有限公司,深圳A,SZSE,L,20040721,
477,002024.SZ,2024,苏宁易购,苏宁易购集团股份有限公司,深圳A,SZSE,L,20040721,
478,002025.SZ,2025,航天电器,贵州航天电器股份有限公司,深圳A,SZSE,L,20040726,
479,002026.SZ,2026,山东威达,山东威达机械股份有限公司,深圳A,SZSE,L,20040727,
480,002027.SZ,2027,分众传媒,分众传媒信息技术股份有限公司,深圳A,SZSE,L,20040804,
481,002028.SZ,2028,思源电气,思源电气股份有限公司,深圳A,SZSE,L,20040805,
482,002029.SZ,2029,七匹狼,福建七匹狼实业股份有限公司,深圳A,SZSE,L,20040806,
483,002030.SZ,2030,达安基因,中山大学达安基因股份有限公司,深圳A,SZSE,L,20040809,
484,002031.SZ,2031,巨轮智能,巨轮智能装备股份有限公司,深圳A,SZSE,L,20040816,
